10.0,0.1,18.0,0.41677385714285714,0.6785017857142858,1.3359053571428574,0.7715505714285714,0.611339357142857,1.0115947857142857,
20.0,0.1,38.0,0.17833957142857143,0.4049389285714286,0.4134282142857143,0.8595807142857143,0.7976876428571427,0.8419955000000001,
30.0,0.1,58.0,0.22923378571428568,0.28845035714285716,0.41878114285714296,0.27644814285714286,0.18457078571428573,0.20531314285714286,
40.0,0.1,82.0,0.2404832857142857,0.28387135714285716,0.45625150000000003,0.2581732142857143,0.2460665,0.29589435714285717,
50.0,0.1,152.0,0.3331138571428572,0.40686278571428575,0.5454317142857145,0.3487335,0.32146714285714284,0.3844475714285714,
60.0,0.1,242.0,0.4266852142857143,0.6613347142857143,0.7123757142857142,0.6774981428571428,0.4162719285714286,0.5067276428571428,
70.0,0.1,352.0,0.6717060714285715,0.717854,0.9263246428571428,0.48151085714285713,0.4560218571428572,0.5163253571428571,
80.0,0.1,482.0,0.7222867142857144,0.853621214285714,0.9680395714285714,0.5706074285714285,0.557434,0.62606,
90.0,0.1,632.0,0.8690109999999999,1.0486887142857142,1.131115,0.7557427142857145,0.644837,0.7361500714285716,
100.0,0.1,802.0,1.0177632857142858,1.2081885714285716,1.3395227857142857,0.7454968571428572,0.7174567857142858,0.8314567142857144,
110.0,0.1,992.0,1.1667242857142857,1.3855452857142858,1.5051495000000001,0.8552102857142857,0.8069086428571428,0.9446414285714286,
120.0,0.1,1202.0,1.3030563571428573,1.5911094999999997,1.711110642857143,0.9645267857142857,0.9001872857142855,1.0473712142857141,
130.0,0.1,1432.0,1.8382215,1.8240864285714284,1.9143122857142856,1.083378,1.0106117857142858,1.1784337142857144,
140.0,0.1,1682.0,1.991971142857143,1.9973030714285716,2.1552557142857145,1.1872578571428571,1.108658,1.288774642857143,
150.0,0.1,1952.0,2.2204732142857146,2.2681477142857145,2.3609034999999996,1.3300505714285715,1.2215917142857144,1.4025032857142856,
160.0,0.1,2242.0,2.4113377857142857,2.450961928571428,2.6266668571428573,1.4545475714285714,1.3258477142857144,1.547094357142857,
170.0,0.1,2552.0,2.6683611428571434,2.6858625000000003,2.8550017857142858,1.5683178571428569,1.4312540714285713,1.6962229999999998,
180.0,0.1,2882.0,2.914071857142857,3.033968571428571,3.1216433571428577,1.6963694999999999,1.534799357142857,1.8002910714285711,
190.0,0.1,3232.0,3.1635046428571427,3.336345142857143,3.392550714285714,1.8293975714285715,1.6603417857142855,1.9434602857142858,
200.0,0.1,3602.0,3.3968371428571436,3.614215285714286,3.6824857857142854,2.0132152857142858,1.7542058571428572,2.0753800714285715,
210.0,0.1,3992.0,3.6355432142857143,3.814782071428571,4.0494105,2.310469,1.9049027857142853,2.2101437857142856,
220.0,0.1,4402.0,3.968635857142857,4.172862071428571,4.235800571428571,2.300139642857143,2.0193629285714283,2.337609857142857,
230.0,0.1,4832.0,4.398206785714286,4.437998357142857,4.552061142857143,2.4204755000000007,2.1568655714285714,2.4972979285714287,
240.0,0.1,5282.0,4.509634928571429,4.7902444285714285,4.851928428571429,2.5837808571428575,2.2570655,2.617508285714286,
250.0,0.1,5752.0,4.855294857142856,5.039092142857143,5.193322642857143,2.737739785714286,2.403454928571428,2.7610747857142854,
260.0,0.1,6242.0,6.310950714285715,5.338708214285715,5.525202714285713,2.9118345000000003,2.505996428571429,2.8981385714285715,
270.0,0.1,6752.0,6.716516999999999,5.700510357142856,5.911239214285715,3.0844658571428574,2.6206240000000003,3.049881,
280.0,0.1,7282.0,7.041287642857142,6.114565999999999,6.187499285714286,3.2519531428571438,2.7557222142857145,3.2296841428571423,
290.0,0.1,7832.0,7.48595542857143,6.434610999999999,6.512688285714286,3.4591272857142856,2.905917071428572,3.3427224285714288,
300.0,0.1,8402.0,7.839414499999998,6.774395214285716,6.882185499999999,3.6196726428571426,3.0362475714285715,3.514998142857143,
310.0,0.1,8992.0,8.335562,7.049254285714286,7.274787357142857,3.8362981428571428,3.170844071428572,3.6596940714285715,
320.0,0.1,9602.0,8.668696714285716,7.5432690000000004,7.649867142857141,4.014679571428571,3.3327485000000006,3.790171071428571,
330.0,0.1,10232.0,9.101215857142856,7.884056714285714,7.990466857142856,4.2117960000000005,3.4469161428571433,4.024862357142857,
340.0,0.1,10882.0,9.539171428571427,8.28251407142857,8.390053,4.399064142857143,3.6090714285714287,4.203683071428572,
350.0,0.1,11552.0,9.922468571428572,8.793779142857142,8.808269642857143,4.567116285714286,3.749313571428572,4.296543571428571,
360.0,0.1,12242.0,10.23193357142857,9.1708245,9.255174499999999,4.8237212142857135,3.8879033571428563,4.4871362857142865,
370.0,0.1,12952.0,10.794574071428572,9.539401357142856,9.64913607142857,5.043232071428571,4.096248714285714,4.696756928571429,
380.0,0.1,13682.0,11.291934214285716,10.037075071428571,10.114064785714287,5.238613142857142,4.233312285714286,4.848039285714286,
390.0,0.1,14432.0,11.72899057142857,10.482432642857143,10.5897835,5.488945142857143,4.390679357142857,5.121706428571429,
400.0,0.1,15202.0,12.202471857142857,10.821861285714286,11.094796785714289,5.712888857142856,4.605318071428571,5.1408181428571424,
410.0,0.1,15992.0,12.996855857142856,11.521084785714285,11.640165714285713,5.970790428571428,4.7443265,5.392216357142858,
420.0,0.1,16802.0,13.252749714285713,12.106224214285715,12.080567928571428,6.231284357142857,4.999697857142857,5.647441142857143,
430.0,0.1,17632.0,14.246905642857142,12.813937,12.858516642857142,6.785142785714287,5.230353785714285,5.800772785714287,
440.0,0.1,18482.0,14.528644285714288,13.04409107142857,13.205849,6.8885,5.356063285714285,6.085208714285715,
450.0,0.1,19352.0,15.177245071428572,13.48988757142857,13.856791785714284,6.9664307857142855,5.5371212142857145,6.2914419285714285,
460.0,0.1,20242.0,15.764935714285714,14.365694214285716,14.340749,7.424104499999999,5.594016714285715,6.396471714285714,
470.0,0.1,21152.0,16.340560999999997,14.790560285714289,14.717396785714284,7.272069071428571,5.701367571428571,6.429634571428572,
480.0,0.1,22082.0,16.531572,15.0214045,14.990081428571429,7.590358142857142,5.822247071428571,6.668487214285714,
490.0,0.1,23032.0,17.00392414285714,15.6020275,15.6314265,7.815012642857143,6.147331642857144,6.819623142857142,
500.0,0.1,24002.0,17.318512000000002,16.294287785714285,16.08403978571429,8.102836,6.252779642857142,7.058580428571429,
510.0,0.1,24992.0,17.969224357142856,16.81811992857143,16.512042428571426,8.31546757142857,6.403476428571429,7.229727071428572,
520.0,0.1,26002.0,23.663106428571428,17.428058,17.08607878571429,8.585977642857143,6.5751459285714295,7.486164571428573,
530.0,0.1,27032.0,24.37554485714286,17.71885064285714,17.753770071428573,8.760950714285714,6.780584714285713,7.647190642857145,
540.0,0.1,28082.0,24.993303571428573,18.501734214285715,18.36901957142857,9.045741999999999,6.985667714285715,7.846210142857144,
550.0,0.1,29152.0,25.634774285714286,19.172373857142855,19.09258192857143,9.333523571428572,7.149056857142858,8.019385142857143,
560.0,0.1,30242.0,26.433298142857144,19.760503357142856,19.54440071428571,9.632199071428573,7.362316000000001,8.259366642857144,
570.0,0.1,31352.0,27.182495857142857,20.51022392857143,20.231308214285715,9.994314571428573,7.549437571428571,8.454476000000001,
580.0,0.1,32482.0,28.23260635714286,21.07934664285714,20.74746635714286,10.244479357142856,7.714729500000002,8.619349499999998,
590.0,0.1,33632.0,28.458724642857142,21.57170942857143,21.31096414285715,10.451465285714287,7.903983857142855,8.882917571428573,
600.0,0.1,34802.0,29.30082464285714,22.101646999999996,22.082033499999998,10.849127785714286,8.061288214285714,9.07541307142857,
610.0,0.1,35992.0,30.12979364285714,22.96400857142857,22.708553642857144,11.126266142857144,8.3061835,9.381155857142858,
620.0,0.1,37202.0,31.010053571428568,23.554689285714286,23.220864357142858,11.32039257142857,8.540498785714286,9.510022928571429,
630.0,0.1,38432.0,31.690311857142856,24.18936392857143,24.595013857142852,11.962887857142858,8.952254285714286,10.137776571428573,
640.0,0.1,39682.0,33.74001471428572,25.632683142857143,25.250598500000006,11.9918895,9.192131428571429,10.315196214285717,
650.0,0.1,40952.0,34.20375214285715,26.193358214285713,25.382267642857148,12.37190407142857,9.269351357142858,10.223506642857144,
660.0,0.1,42242.0,34.295190500000004,26.669202357142858,25.903820357142855,12.469364500000001,9.451621714285713,10.448893428571429,
670.0,0.1,43552.0,35.365541785714285,27.09105728571429,26.76609828571429,12.814208785714285,9.579380714285714,10.593819214285713,
680.0,0.1,44882.0,35.66940278571428,27.91180842857143,27.258293857142856,13.104164785714286,9.701242857142857,10.98464392857143,
690.0,0.1,46232.0,36.520786785714286,28.316078071428567,27.820725214285716,13.408506785714286,10.182335499999999,11.125826999999997,
700.0,0.1,47602.0,37.63446307142857,29.206647071428574,28.369147214285714,13.536474714285715,10.184886571428569,11.321835428571427,
710.0,0.1,48992.0,38.1667635,30.395995785714288,29.010136785714288,13.944842857142856,10.381375714285713,11.449761357142858,
720.0,0.1,50402.0,39.065257142857135,30.87154721428572,29.971819785714292,14.175268714285716,10.539056500000001,11.69984257142857,
730.0,0.1,51832.0,40.793346714285725,31.528449214285708,30.614963142857142,14.460833571428571,10.707923857142857,11.90444485714286,
740.0,0.1,53282.0,40.79800935714285,32.422760714285715,31.3019545,14.792923000000002,11.091994857142856,12.285170000000003,
750.0,0.1,54752.0,42.67242585714286,34.07026392857143,32.955919,15.258103142857141,11.805165214285713,12.726868642857143,
760.0,0.1,56242.0,43.85550171428572,35.226387428571435,33.461412714285714,16.244104142857143,11.823607714285716,12.981173071428572,
770.0,0.1,57752.0,43.74643592857144,34.65887471428572,33.125747857142855,15.763618357142859,11.613526928571428,12.790371785714283,
780.0,0.1,59282.0,44.27355107142857,35.83875142857143,34.18865528571429,16.25175721428571,11.895829785714286,13.026004214285711,
790.0,0.1,60832.0,45.06998385714285,36.11632864285714,34.941825785714286,16.5968525,12.0804425,13.2868745,
800.0,0.1,62402.0,45.979183285714285,37.39025742857143,35.704364142857145,16.919406785714283,12.326822714285715,13.488925857142858,
810.0,0.1,63992.0,47.12420350000001,38.20141092857143,36.42909742857143,17.277988714285716,12.64302035714286,13.764370357142855,
820.0,0.1,65602.0,47.72385450000001,38.83288657142857,37.54089164285715,17.920274714285714,12.841935214285714,14.025763928571427,
830.0,0.1,67232.0,49.000898928571424,39.9779275,37.929751,17.797994142857142,12.925908785714284,14.24901757142857,
840.0,0.1,68882.0,49.82558100000001,41.27128178571428,38.6834652857143,18.273587428571428,13.310565357142858,14.611844285714287,
850.0,0.1,70552.0,50.94053264285714,41.34442421428571,39.47184800000001,18.482622642857145,13.54870692857143,14.93671957142857,
860.0,0.1,72242.0,52.923345357142864,43.83279335714286,40.40641085714286,19.468414785714288,14.404691071428571,15.439830214285715,
870.0,0.1,73952.0,54.2269035,44.90021742857142,42.84762885714286,20.151411999999997,14.850634,15.899761785714286,
880.0,0.1,75682.0,55.14900421428572,44.46851421428572,42.17312078571428,19.692421142857143,14.53650607142857,16.1445735,
890.0,0.1,77432.0,56.101716857142854,45.826395928571436,42.71955635714286,20.073836499999995,14.584954285714286,15.750382214285716,
900.0,0.1,79202.0,56.083901857142855,46.09640385714287,43.7234355,21.261052642857145,15.114724642857142,16.008827285714283,
910.0,0.1,80992.0,58.40614307142857,49.10042957142857,46.20431921428571,21.520208571428576,15.548937357142856,16.943097714285713,
920.0,0.1,82802.0,58.44978157142857,48.51846842857144,45.23531778571429,21.13745492857143,15.283571357142858,16.49895292857143,
930.0,0.1,84632.0,58.701159214285724,48.681021214285714,46.47886485714286,21.756991142857146,15.448842071428572,16.923693285714283,
940.0,0.1,86482.0,59.72860335714286,50.13282964285714,47.539827285714296,22.20163757142857,15.744067428571427,17.105943,
950.0,0.1,88352.0,61.098048500000004,51.339993285714286,48.258245928571434,22.5021115,16.111536,17.407545785714287,
960.0,0.1,90242.0,62.01099042857142,52.1916072142857,49.34779235714286,22.89900007142857,16.29775892857143,17.645896500000003,
970.0,0.1,92152.0,62.72278057142857,53.32516892857143,50.41308321428572,22.946360642857144,16.53642314285715,18.158876357142855,
980.0,0.1,94082.0,64.19388878571428,54.403403000000004,50.70747228571429,23.554626428571428,16.860943,18.256295,
990.0,0.1,96032.0,64.67249314285714,55.048407357142864,51.616588,23.774325642857143,17.044008285714284,18.42614535714286,
